order_id	affiliate_id	product_id	commission	status
5149	4016	3840	300000.00	added
5150	4016	3840	300000.00	cancelled
5151	4016	3840	300000.00	added
5152	4016	3840	300000.00	added
5153	4016	3840	300000.00	added
5154	4016	3840	300000.00	cancelled
5155	4016	3840	300000.00	added
5156	4016	3840	300000.00	added
5157	4016	3840	300000.00	added
5158	1342	3840	300000.00	cancelled
5159	4016	3840	300000.00	cancelled
5160	4016	6068	250000.00	added
5161	4016	3840	300000.00	added
5162	4016	3840	300000.00	cancelled
5163	4016	3840	300000.00	cancelled
5164	4016	6068	250000.00	added
5165	4016	3840	300000.00	added
5166	4016	3840	300000.00	added
5167	4016	3840	300000.00	cancelled
5168	4016	6068	250000.00	cancelled
5169	1444	3764	75000.00	cancelled
5170	4016	3840	300000.00	added
5171	4016	3840	300000.00	cancelled
5172	4016	3840	300000.00	added
5175	4016	3840	300000.00	added
5176	4016	3840	300000.00	added
5177	170	3840	300000.00	added
5178	1637	3840	300000.00	cancelled
5179	1637	3840	300000.00	cancelled
5181	1637	3840	300000.00	added
5182	1637	3840	300000.00	added
5183	1637	3840	300000.00	cancelled
5184	1637	3840	300000.00	cancelled
5185	1637	3840	300000.00	added
5186	1637	3840	300000.00	cancelled
5187	1637	3840	300000.00	cancelled
5188	1637	3840	300000.00	added
5189	1637	3764	75000.00	cancelled
5190	1637	6068	250000.00	cancelled
5191	1637	6068	250000.00	cancelled
5192	1637	3840	300000.00	cancelled
5193	332	6068	250000.00	added
5194	141	3840	300000.00	cancelled
5195	4016	3840	300000.00	added
5196	4016	3840	300000.00	cancelled
5197	1637	6068	250000.00	added
5198	1637	3840	300000.00	cancelled
5199	198	3840	300000.00	added
5201	4016	3840	300000.00	cancelled
5202	4016	3840	300000.00	cancelled
5203	4016	3840	300000.00	cancelled
5204	4016	3840	300000.00	cancelled
5205	4016	3840	300000.00	cancelled
5206	198	3840	300000.00	added
5207	1637	6068	250000.00	added
5208	4016	3840	300000.00	cancelled
5209	4016	3840	300000.00	cancelled
5210	4016	3840	300000.00	added
5211	1889	3840	300000.00	cancelled
5212	1889	6068	250000.00	cancelled
5213	1889	3840	300000.00	added
5214	1889	3840	300000.00	added
5215	1889	3840	300000.00	added
5216	4016	3840	300000.00	cancelled
5217	1637	3840	300000.00	added
5218	332	3840	300000.00	added
5219	92	3840	300000.00	added
5220	92	3840	300000.00	added
5221	92	3840	300000.00	added
5222	92	3840	300000.00	added
5223	92	3840	300000.00	added
5224	92	3840	300000.00	cancelled
5225	92	3840	300000.00	added
5226	92	3840	300000.00	added
5227	92	6068	250000.00	added
5228	92	3840	300000.00	added
5229	92	3840	300000.00	added
5230	170	3840	300000.00	cancelled
5231	4016	3840	300000.00	added
5232	4016	3840	300000.00	added
5234	92	3840	300000.00	added
5235	1889	3840	300000.00	added
5236	4016	3840	300000.00	cancelled
5237	4016	3840	300000.00	added
5238	3615	3840	300000.00	cancelled
5239	4016	3840	300000.00	cancelled
5240	4016	3840	300000.00	added
5241	4016	3840	300000.00	cancelled
5242	4016	3840	300000.00	cancelled
5243	4016	3840	300000.00	added
5244	4016	3840	300000.00	added
5245	4016	3840	300000.00	added
5246	4016	3840	300000.00	cancelled
5247	4016	3840	300000.00	added
5248	4016	3840	300000.00	added
5249	4016	3840	300000.00	added
5250	4016	3840	300000.00	cancelled
5251	4016	3840	300000.00	added
5252	4016	3840	300000.00	added
5253	198	6068	250000.00	cancelled
5254	92	3840	300000.00	added
5255	4016	3840	300000.00	cancelled
5256	1525	6068	250000.00	cancelled
5258	4016	3840	300000.00	added
5260	141	3840	300000.00	cancelled
5261	141	3840	300000.00	added
5262	141	6068	250000.00	added
5263	141	3840	300000.00	cancelled
5264	141	3840	300000.00	cancelled
5265	141	3840	300000.00	added
5266	141	6068	250000.00	cancelled
5267	141	3840	300000.00	cancelled
5268	141	3840	300000.00	cancelled
5269	141	6068	250000.00	cancelled
5270	3615	3840	300000.00	cancelled
5271	198	6068	250000.00	cancelled
5272	4016	3840	300000.00	added
5273	4016	3840	300000.00	added
5274	141	3840	300000.00	added
5275	4016	3840	300000.00	added
5276	325	6068	250000.00	added
5277	4016	3840	300000.00	added
5278	281	3840	300000.00	added
5279	170	3840	300000.00	added
5280	141	6068	250000.00	cancelled
5281	170	3840	300000.00	added
5282	170	6068	250000.00	cancelled
5283	170	6068	250000.00	cancelled
5284	170	6068	250000.00	added
5285	141	6068	250000.00	cancelled
5286	170	6068	250000.00	added
5287	170	3840	300000.00	cancelled
5288	3901	3840	300000.00	cancelled
5289	170	3840	300000.00	added
5290	170	3840	300000.00	added
5291	170	3840	300000.00	added
5292	170	3840	300000.00	cancelled
5293	170	3840	300000.00	added
5294	170	6068	250000.00	cancelled
5295	170	6068	250000.00	added
5296	170	3840	300000.00	cancelled
5297	3615	3840	300000.00	added
5298	170	3840	300000.00	added
5299	3615	3840	300000.00	cancelled
5300	4016	3840	300000.00	added
5301	170	6068	250000.00	added
5302	4016	3840	300000.00	added
5303	170	3840	300000.00	added
5304	4016	3840	300000.00	added
5305	141	3840	300000.00	added
5306	4016	3840	300000.00	cancelled
5307	1637	6068	250000.00	added
5308	4774	3840	300000.00	added
5309	1444	3840	300000.00	cancelled
5310	141	3840	300000.00	added
5311	1011	3840	300000.00	added
5312	1011	3840	300000.00	cancelled
5313	1011	6068	250000.00	cancelled
5314	1011	3840	300000.00	cancelled
5315	1011	3840	300000.00	cancelled
5316	1011	6068	250000.00	added
5317	1011	3840	300000.00	added
5318	1011	3840	300000.00	cancelled
5319	1011	3840	300000.00	cancelled
5320	1011	3840	300000.00	cancelled
5321	1011	3840	300000.00	added
5322	1011	6068	250000.00	cancelled
5323	1011	3840	300000.00	added
5324	1011	6068	250000.00	cancelled
5325	1011	6068	250000.00	added
5326	1011	3840	300000.00	cancelled
5327	1011	3840	300000.00	added
5328	4016	3840	300000.00	cancelled
5330	4016	3840	300000.00	cancelled
5331	4016	3840	300000.00	cancelled
5332	1011	6068	250000.00	added
5333	1011	6068	250000.00	cancelled
5335	198	3840	300000.00	added
5336	1740	6068	250000.00	cancelled
5337	3615	6068	250000.00	added
5338	170	3840	300000.00	added
5339	1011	6068	250000.00	cancelled
5340	1011	6068	250000.00	cancelled
5341	3101	3840	300000.00	cancelled
5342	3101	3840	300000.00	added
5343	3101	3840	300000.00	cancelled
5344	3101	3840	300000.00	cancelled
5345	3101	3840	300000.00	cancelled
5346	3101	3840	300000.00	added
5347	3101	3840	300000.00	cancelled
5348	3101	3840	300000.00	cancelled
5349	3101	6068	250000.00	cancelled
5350	170	3764	75000.00	added
5351	1343	6068	250000.00	cancelled
5352	3615	3840	300000.00	cancelled
5353	3615	3840	300000.00	added
5355	170	3840	300000.00	added
5356	170	3840	300000.00	added
5357	170	3840	300000.00	added
5359	1637	6068	250000.00	cancelled
5360	1637	3840	300000.00	added
5361	1637	3840	300000.00	cancelled
5362	1637	3840	300000.00	cancelled
5363	1637	3840	300000.00	added
5364	1637	3840	300000.00	cancelled
5365	1637	6068	250000.00	cancelled
5367	1637	3840	300000.00	cancelled
5368	1637	6068	250000.00	cancelled
5369	1637	6068	250000.00	cancelled
5370	1637	3840	300000.00	cancelled
5371	1637	6068	250000.00	cancelled
5372	4016	3840	300000.00	added
5373	92	3840	300000.00	added
5374	332	6068	250000.00	cancelled
5375	332	3840	300000.00	added
5376	332	6068	250000.00	added
5377	5225	6068	250000.00	added
5378	4016	3840	300000.00	cancelled
5379	1444	3840	300000.00	cancelled
5380	141	6068	250000.00	cancelled
5381	198	3840	300000.00	added
5382	198	3840	300000.00	cancelled
5383	92	3840	300000.00	added
5384	198	3840	300000.00	cancelled
5385	198	3840	300000.00	added
5386	198	3840	300000.00	added
5387	198	3840	300000.00	cancelled
5388	1637	3840	300000.00	cancelled
5389	198	3840	300000.00	added
5390	141	6068	250000.00	cancelled
5391	279	3840	300000.00	added
5392	170	3840	300000.00	added
5393	281	3840	300000.00	added
5394	281	3840	300000.00	cancelled
5395	281	3840	300000.00	added
5396	281	3840	300000.00	cancelled
5397	281	6068	250000.00	cancelled
5398	281	3840	300000.00	added
5399	281	3840	300000.00	cancelled
5400	281	6068	250000.00	cancelled
5401	281	3840	300000.00	cancelled
5402	281	3840	300000.00	cancelled
5403	281	3840	300000.00	added
5404	281	3840	300000.00	added
5405	1444	3840	300000.00	added
5406	332	3840	300000.00	added
5407	141	6068	250000.00	added
5408	332	6068	250000.00	cancelled
5409	1343	3840	300000.00	added
5410	1740	6068	250000.00	cancelled
5411	1740	6068	250000.00	cancelled
5412	1740	3840	300000.00	cancelled
5413	1740	6068	250000.00	cancelled
5414	281	6068	250000.00	added
5415	1740	3840	300000.00	cancelled
5416	1740	3840	300000.00	cancelled
5417	281	3840	300000.00	cancelled
5420	1740	3840	300000.00	cancelled
5421	1740	3840	300000.00	cancelled
5422	92	3840	300000.00	added
5423	1740	3840	300000.00	added
5424	1740	3840	300000.00	cancelled
5425	198	6068	250000.00	added
5426	1740	3840	300000.00	added
5427	141	3840	300000.00	added
5428	281	3764	75000.00	added
5430	4016	3840	300000.00	cancelled
5431	1011	6068	250000.00	cancelled
5432	141	3840	300000.00	added
5433	3615	3840	300000.00	cancelled
5434	92	3840	300000.00	added
5435	92	3840	300000.00	added
5436	92	3840	300000.00	added
5437	92	3840	300000.00	added
5438	92	6068	250000.00	added
5439	92	3840	300000.00	cancelled
5440	92	3840	300000.00	cancelled
5441	92	3840	300000.00	cancelled
5442	92	3840	300000.00	cancelled
5443	92	6068	250000.00	cancelled
5444	92	6068	250000.00	added
5445	279	6068	250000.00	added
5447	92	3840	300000.00	added
5448	141	3840	300000.00	cancelled
5449	141	3840	300000.00	added
5450	141	3840	300000.00	cancelled
5451	141	3840	300000.00	cancelled
5452	141	3840	300000.00	cancelled
5453	141	3840	300000.00	added
5454	141	3840	300000.00	cancelled
5455	3615	3840	300000.00	added
5456	141	6068	250000.00	cancelled
5457	141	3840	300000.00	cancelled
5458	141	3840	300000.00	added
5459	141	3840	300000.00	added
5460	141	3840	300000.00	cancelled
5461	141	3840	300000.00	added
5462	141	3840	300000.00	added
5463	141	3840	300000.00	cancelled
5464	141	3840	300000.00	added
5465	141	3840	300000.00	cancelled
5466	141	3840	300000.00	added
5467	141	3840	300000.00	cancelled
5468	141	6068	250000.00	cancelled
5469	141	3840	300000.00	cancelled
5470	141	3840	300000.00	added
5471	281	3840	300000.00	added
5472	141	3840	300000.00	added
5474	279	3840	300000.00	added
5475	141	3840	300000.00	cancelled
5476	141	3840	300000.00	added
5477	141	3840	300000.00	added
5478	92	3840	300000.00	added
5479	1637	3840	300000.00	cancelled
5480	1637	3840	300000.00	added
5481	1637	3840	300000.00	added
5482	1637	3840	300000.00	added
5483	1637	3840	300000.00	added
5484	1637	3840	300000.00	cancelled
5485	1637	3840	300000.00	added
5486	1637	3840	300000.00	added
5487	1637	3840	300000.00	added
5488	1637	3840	300000.00	added
5489	1637	3840	300000.00	added
5490	1637	6068	250000.00	added
5491	1637	3840	300000.00	added
5492	1637	3840	300000.00	added
5493	198	6068	250000.00	added
5494	1342	3840	300000.00	added
5495	1011	6068	250000.00	added
5497	4016	3840	300000.00	added
5498	3615	3840	300000.00	added
5499	3615	3840	300000.00	cancelled
5500	3615	3840	300000.00	cancelled
5501	3615	3840	300000.00	cancelled
5502	3615	3840	300000.00	cancelled
5503	3615	3840	300000.00	added
5504	3615	3840	300000.00	added
5505	3615	3840	300000.00	cancelled
5506	3615	3840	300000.00	added
5507	3615	6068	250000.00	added
5508	3615	3840	300000.00	added
5509	3615	3840	300000.00	cancelled
5510	3615	3840	300000.00	cancelled
5511	3615	6068	250000.00	cancelled
5512	3615	3840	300000.00	cancelled
5513	3615	3840	300000.00	added
5514	3615	3840	300000.00	cancelled
5515	3615	3840	300000.00	cancelled
5516	3615	3840	300000.00	added
5517	3615	3840	300000.00	cancelled
5518	3615	3840	300000.00	added
5520	141	3840	300000.00	added
5521	198	6068	250000.00	added
5522	332	3840	300000.00	added
5523	3615	3840	300000.00	added
5524	3615	3840	300000.00	added
5525	141	3840	300000.00	added
5526	141	3840	300000.00	added
5527	170	3840	300000.00	added
5528	170	3840	300000.00	cancelled
5529	170	6068	250000.00	cancelled
5530	170	3840	300000.00	added
5531	170	3840	300000.00	cancelled
5532	170	3840	300000.00	added
5533	198	6068	250000.00	added
5535	141	6068	250000.00	cancelled
5536	170	3840	300000.00	added
5538	141	6068	250000.00	added
5539	3615	6068	250000.00	added
5541	279	3840	300000.00	added
5542	279	3840	300000.00	added
5544	170	6068	250000.00	cancelled
5545	170	3840	300000.00	added
5546	3615	3840	300000.00	added
5550	5415	3840	300000.00	cancelled
5551	5415	3840	300000.00	added
5552	5415	3840	300000.00	cancelled
5553	5415	6068	250000.00	added
5554	5415	3840	300000.00	added
5555	5415	3840	300000.00	cancelled
5556	5415	3840	300000.00	added
5557	5415	3840	300000.00	cancelled
5558	5415	6068	250000.00	cancelled
5559	5415	3840	300000.00	cancelled
5560	5415	3840	300000.00	added
5561	5415	3840	300000.00	cancelled
5562	5415	3840	300000.00	cancelled
5563	5415	3840	300000.00	added
5564	5415	3840	300000.00	added
5565	5415	3840	300000.00	added
5566	5415	6068	250000.00	cancelled
5567	5415	3840	300000.00	cancelled
5568	5415	6068	250000.00	cancelled
5569	5415	3840	300000.00	added
5570	5415	3840	300000.00	added
5571	3615	6068	250000.00	added
5572	5415	3840	300000.00	added
5573	332	3840	300000.00	added
5574	170	3840	300000.00	added
5575	3615	3840	300000.00	added
5576	5415	6068	250000.00	cancelled
5577	5415	3840	300000.00	added
5578	279	3840	300000.00	cancelled
5579	1444	3840	300000.00	added
5580	3615	3840	300000.00	added
5581	3615	3840	300000.00	added
5582	5415	3840	300000.00	cancelled
5583	1444	3840	300000.00	cancelled
5584	5415	3840	300000.00	added
5585	5415	3840	300000.00	added
5586	5415	3840	300000.00	added
5587	5415	3840	300000.00	cancelled
5588	5415	3840	300000.00	cancelled
5591	141	3840	300000.00	added
5592	141	3840	300000.00	added
5593	5415	3840	300000.00	cancelled
5594	5415	3840	300000.00	cancelled
5595	332	3840	300000.00	added
5596	1444	6068	250000.00	added
5597	141	3764	75000.00	cancelled
5598	4016	3840	300000.00	added
5599	4016	3840	300000.00	added
5600	4016	3840	300000.00	cancelled
5601	4016	3840	300000.00	cancelled
5602	4016	3840	300000.00	added
5603	4016	3840	300000.00	cancelled
5604	4016	6068	250000.00	cancelled
5605	4016	3840	300000.00	cancelled
5606	4016	3840	300000.00	cancelled
5607	3615	3840	300000.00	cancelled
5608	4016	6068	250000.00	cancelled
5609	4016	3840	300000.00	added
5610	5415	3840	300000.00	cancelled
5611	1011	3840	300000.00	added
5612	3615	3840	300000.00	added
5614	4016	3840	300000.00	added
5615	1444	3840	300000.00	added
5616	4016	3840	300000.00	cancelled
5619	5415	3840	300000.00	added
5620	1525	3840	300000.00	added
5621	5415	3840	300000.00	added
5624	5415	3840	300000.00	cancelled
5625	1444	6068	250000.00	added
5626	1637	3840	300000.00	cancelled
5627	1637	3840	300000.00	added
5628	1637	3840	300000.00	cancelled
5630	1637	3840	300000.00	added
5631	1637	3840	300000.00	added
5632	1637	3840	300000.00	added
5633	1637	6068	250000.00	cancelled
5634	4016	3840	300000.00	cancelled
5635	1637	3840	300000.00	added
5636	1637	3840	300000.00	cancelled
5637	1637	3840	300000.00	added
5638	1637	3840	300000.00	cancelled
5639	1637	6068	250000.00	added
5640	1637	3840	300000.00	added
5641	1637	3840	300000.00	cancelled
5642	1637	3840	300000.00	cancelled
5643	1637	3840	300000.00	cancelled
5644	198	3764	75000.00	added
5645	1637	3840	300000.00	cancelled
5646	1637	6068	250000.00	cancelled
5647	1637	3840	300000.00	added
5648	1637	3840	300000.00	cancelled
5649	1637	3840	300000.00	cancelled
5651	4016	3840	300000.00	added
5652	1637	6068	250000.00	cancelled
5653	1444	3840	300000.00	added
5654	1637	3840	300000.00	added
5655	1637	6068	250000.00	cancelled
5656	1637	3840	300000.00	added
5657	1637	6068	250000.00	added
5658	1637	3840	300000.00	cancelled
5659	1637	3840	300000.00	cancelled
5660	1637	3840	300000.00	cancelled
5661	1637	3840	300000.00	added
5662	1637	3840	300000.00	cancelled
5663	1637	3840	300000.00	cancelled
5664	1637	3840	300000.00	cancelled
5665	92	6068	250000.00	cancelled
5666	92	6068	250000.00	cancelled
5667	92	3840	300000.00	cancelled
5668	92	6068	250000.00	added
5669	92	3840	300000.00	added
5670	92	3840	300000.00	added
5671	92	6068	250000.00	cancelled
5672	279	3840	300000.00	cancelled
5673	1637	6068	250000.00	added
5675	92	6068	250000.00	added
5676	1740	3840	300000.00	cancelled
5677	1637	3840	300000.00	added
5678	5225	3764	75000.00	cancelled
5679	198	3840	300000.00	added
5680	4016	6068	250000.00	cancelled
5681	4016	3840	300000.00	added
5682	4016	3840	300000.00	added
5683	4016	3840	300000.00	cancelled
5684	4016	3840	300000.00	cancelled
5685	4016	3840	300000.00	cancelled
5686	4016	3840	300000.00	added
5687	4016	3840	300000.00	cancelled
5688	4016	3840	300000.00	added
5689	4016	3840	300000.00	added
5690	4016	3840	300000.00	cancelled
5691	4016	3840	300000.00	cancelled
5692	4016	3840	300000.00	cancelled
5693	4016	3840	300000.00	added
5694	4016	3840	300000.00	cancelled
5695	4016	3840	300000.00	cancelled
5696	4016	3840	300000.00	cancelled
5697	4016	3840	300000.00	cancelled
5698	4016	3840	300000.00	cancelled
5699	4016	3840	300000.00	cancelled
5700	4016	6068	250000.00	cancelled
5701	1637	3840	300000.00	cancelled
5703	4016	3840	300000.00	cancelled
5704	4016	3840	300000.00	added
5705	53	3840	300000.00	added
5707	4016	3840	300000.00	added
5708	1740	3840	300000.00	added
5709	1637	3840	300000.00	cancelled
5710	1637	3840	300000.00	cancelled
5711	1637	3840	300000.00	added
5712	4016	3840	300000.00	cancelled
5713	92	3840	300000.00	added
5714	141	6068	250000.00	added
5716	141	3840	300000.00	added
5717	141	6068	250000.00	cancelled
5718	141	3840	300000.00	added
5719	141	3840	300000.00	cancelled
5720	141	3840	300000.00	cancelled
5721	141	3840	300000.00	added
5722	141	3840	300000.00	cancelled
5723	141	3840	300000.00	cancelled
5724	141	3840	300000.00	added
5725	141	3764	75000.00	cancelled
5726	141	6068	250000.00	added
5727	141	6068	250000.00	cancelled
5728	141	6068	250000.00	cancelled
5729	141	6068	250000.00	cancelled
5730	141	3840	300000.00	cancelled
5731	141	6068	250000.00	cancelled
5732	141	6068	250000.00	cancelled
5733	141	3840	300000.00	cancelled
5734	141	3840	300000.00	cancelled
5735	141	3840	300000.00	added
5736	141	3840	300000.00	cancelled
5737	141	3840	300000.00	added
5738	332	3840	300000.00	added
5739	141	3840	300000.00	added
5740	141	3840	300000.00	cancelled
5741	4016	3840	300000.00	added
5743	4016	3840	300000.00	cancelled
5744	141	3840	300000.00	cancelled
5745	4016	3840	300000.00	cancelled
5746	4016	6068	250000.00	added
5747	4016	3840	300000.00	added
5748	3615	3840	300000.00	cancelled
5749	1637	3840	300000.00	added
5750	4016	3840	300000.00	added
5751	4016	3840	300000.00	cancelled
5753	4016	3840	300000.00	cancelled
5754	141	3840	300000.00	added
5755	141	3840	300000.00	cancelled
5756	141	6068	250000.00	added
5757	141	3840	300000.00	added
5758	4016	3840	300000.00	cancelled
5759	4016	3840	300000.00	added
5760	170	6068	250000.00	cancelled
5761	170	6068	250000.00	added
5762	170	3840	300000.00	cancelled
5763	4016	3840	300000.00	added
5764	170	3840	300000.00	added
5765	170	6068	250000.00	cancelled
5766	170	6068	250000.00	added
5767	170	6068	250000.00	cancelled
5768	170	6068	250000.00	cancelled
5769	170	3840	300000.00	added
5770	170	3840	300000.00	added
5771	3901	3840	300000.00	cancelled
5772	170	3840	300000.00	added
5773	170	3840	300000.00	cancelled
5774	170	6068	250000.00	added
5775	141	3840	300000.00	cancelled
5776	170	3840	300000.00	added
5777	170	6068	250000.00	cancelled
5778	141	3840	300000.00	added
5779	170	3840	300000.00	added
5780	170	3840	300000.00	added
5781	170	3840	300000.00	cancelled
5782	170	3840	300000.00	added
5783	4016	3840	300000.00	added
5784	1637	3840	300000.00	added
5785	170	3840	300000.00	added
5786	170	3840	300000.00	cancelled
5787	4016	3840	300000.00	added
5788	141	3840	300000.00	added
5789	170	3840	300000.00	added
5790	141	3840	300000.00	cancelled
5792	170	3840	300000.00	cancelled
5793	141	3840	300000.00	cancelled
5794	170	6068	250000.00	cancelled
5795	170	3840	300000.00	added
5796	4016	3840	300000.00	cancelled
5797	4016	3840	300000.00	cancelled
5798	170	6068	250000.00	added
5799	4016	3840	300000.00	added
5800	141	3840	300000.00	cancelled
5801	4016	3840	300000.00	added
5802	1740	3840	300000.00	cancelled
5803	1740	3840	300000.00	added
5804	1740	3840	300000.00	cancelled
5805	1282	3840	300000.00	cancelled
5806	1740	3840	300000.00	cancelled
5807	1740	3840	300000.00	added
5808	170	3764	75000.00	added
5809	1740	3840	300000.00	cancelled
5810	1740	3840	300000.00	cancelled
5811	1740	3840	300000.00	cancelled
5812	1740	3840	300000.00	cancelled
5813	1740	6068	250000.00	cancelled
5814	141	3840	300000.00	cancelled
5815	141	3840	300000.00	cancelled
5816	1637	6068	250000.00	added
5817	4016	3840	300000.00	cancelled
5818	332	3840	300000.00	added
5819	332	3840	300000.00	added
5820	332	3840	300000.00	cancelled
5821	332	3840	300000.00	cancelled
5822	332	3840	300000.00	added
5823	332	3840	300000.00	cancelled
5824	332	6068	250000.00	added
5826	1637	6068	250000.00	cancelled
5827	332	3840	300000.00	cancelled
5828	141	3840	300000.00	added
5829	4016	3840	300000.00	added
5830	3615	6068	250000.00	added
5831	1740	6068	250000.00	added
5832	170	6068	250000.00	added
5833	141	3840	300000.00	added
5834	1011	3840	300000.00	cancelled
5835	1011	3840	300000.00	cancelled
5836	1011	3840	300000.00	added
5837	1011	3840	300000.00	cancelled
5838	1011	3840	300000.00	added
5839	1011	6068	250000.00	added
5840	1011	3840	300000.00	added
5841	1011	3840	300000.00	added
5842	1011	3840	300000.00	cancelled
5843	1011	6068	250000.00	added
5844	1011	3840	300000.00	cancelled
5845	1011	3840	300000.00	added
5846	1011	3840	300000.00	cancelled
5847	1011	3840	300000.00	added
5848	1011	3840	300000.00	cancelled
5849	1011	3840	300000.00	added
5850	1011	3840	300000.00	cancelled
5851	1011	3840	300000.00	cancelled
5852	1011	6068	250000.00	cancelled
5853	1011	6068	250000.00	cancelled
5854	1011	3840	300000.00	cancelled
5855	92	6068	250000.00	cancelled
5856	1637	3840	300000.00	cancelled
5857	4016	3840	300000.00	added
5858	1011	3840	300000.00	cancelled
5859	170	3840	300000.00	added
5860	3615	6068	250000.00	cancelled
5861	3615	6068	250000.00	cancelled
5862	1011	3840	300000.00	added
5863	1740	3840	300000.00	added
5864	281	6068	250000.00	added
5865	1637	3840	300000.00	added
5866	1637	3840	300000.00	added
5867	1637	3840	300000.00	added
5868	1637	3840	300000.00	cancelled
5869	1637	3840	300000.00	added
5871	1637	3840	300000.00	cancelled
5872	1637	3840	300000.00	added
5873	1637	6068	250000.00	cancelled
5874	1637	3840	300000.00	added
5875	1637	3840	300000.00	added
5876	1637	6068	250000.00	cancelled
5877	1637	3840	300000.00	added
5878	1637	6068	250000.00	added
5879	1637	3840	300000.00	cancelled
5880	1637	3840	300000.00	added
5881	3615	3840	300000.00	cancelled
5882	1740	3840	300000.00	cancelled
5883	198	3840	300000.00	cancelled
5884	1637	6068	250000.00	cancelled
5885	1637	6068	250000.00	cancelled
5886	1637	6068	250000.00	cancelled
5887	1637	3840	300000.00	added
5888	1637	3840	300000.00	added
5889	1637	6068	250000.00	cancelled
5890	1637	3840	300000.00	added
5891	3615	3840	300000.00	added
5892	1637	6068	250000.00	added
5893	53	3840	300000.00	cancelled
5894	141	3840	300000.00	cancelled
5895	332	3840	300000.00	added
5897	1637	3840	300000.00	added
5898	198	3840	300000.00	added
5899	198	3840	300000.00	added
5900	198	3840	300000.00	cancelled
5901	198	3840	300000.00	cancelled
5902	198	3764	75000.00	cancelled
5903	198	3764	75000.00	cancelled
5904	198	6068	250000.00	added
5905	198	3840	300000.00	cancelled
5906	198	3840	300000.00	added
5907	198	3840	300000.00	cancelled
5908	198	3840	300000.00	added
5909	198	6068	250000.00	cancelled
5910	198	6068	250000.00	cancelled
5911	198	6068	250000.00	cancelled
5912	198	3840	300000.00	added
5913	1637	3840	300000.00	cancelled
5914	1637	3840	300000.00	cancelled
5915	1637	3840	300000.00	added
5916	1637	6068	250000.00	added
5917	1637	3840	300000.00	added
5918	1637	6068	250000.00	added
5919	166	3764	75000.00	cancelled
5920	198	3840	300000.00	added
5921	4016	3840	300000.00	cancelled
5922	198	3840	300000.00	added
5924	1011	3764	75000.00	cancelled
5925	1637	3840	300000.00	added
5926	1637	3840	300000.00	added
5927	1637	6068	250000.00	cancelled
5928	1637	3840	300000.00	added
5929	1637	3840	300000.00	added
5930	1637	3840	300000.00	cancelled
5931	141	3840	300000.00	added
5932	1011	3840	300000.00	added
5933	1637	6068	250000.00	added
5934	1342	3840	300000.00	added
5935	281	3840	300000.00	added
5936	281	3840	300000.00	added
5937	281	3840	300000.00	added
5938	281	3840	300000.00	cancelled
5939	281	3840	300000.00	cancelled
5940	281	6068	250000.00	cancelled
5941	281	3840	300000.00	added
5942	281	6068	250000.00	cancelled
5943	281	6068	250000.00	cancelled
5944	281	6068	250000.00	added
5945	1637	3840	300000.00	added
5946	1637	6068	250000.00	added
5948	198	3840	300000.00	added
5949	198	6068	250000.00	cancelled
5950	332	3840	300000.00	added
5951	1444	3840	300000.00	added
5952	4016	3840	300000.00	added
5953	92	3840	300000.00	added
5954	92	3840	300000.00	cancelled
5955	92	3840	300000.00	cancelled
5956	92	3840	300000.00	cancelled
5957	92	3840	300000.00	added
5958	92	3840	300000.00	added
5959	92	3840	300000.00	cancelled
5960	92	3840	300000.00	cancelled
5961	92	6068	250000.00	cancelled
5962	92	3840	300000.00	added
5963	92	3840	300000.00	added
5964	92	3840	300000.00	cancelled
5965	92	3840	300000.00	added
5966	92	3840	300000.00	cancelled
5967	92	3840	300000.00	added
5968	92	3840	300000.00	cancelled
5969	4016	3840	300000.00	added
5970	281	3840	300000.00	added
5971	92	6068	250000.00	cancelled
6025	1343	3840	300000.00	added
5972	92	3840	300000.00	added
5973	1011	6068	250000.00	added
5974	198	6068	250000.00	cancelled
5975	170	3840	300000.00	added
5976	198	6068	250000.00	added
5977	281	3840	300000.00	added
5979	1637	6068	250000.00	cancelled
5980	1343	3840	300000.00	cancelled
5981	1343	3840	300000.00	added
5982	1343	3840	300000.00	cancelled
5983	1343	6068	250000.00	added
5984	281	3840	300000.00	cancelled
5985	281	3840	300000.00	cancelled
5986	1343	3840	300000.00	added
5987	1637	3840	300000.00	cancelled
5988	281	6068	250000.00	added
5989	279	3840	300000.00	added
5990	198	3840	300000.00	cancelled
5991	170	3840	300000.00	added
5992	198	3840	300000.00	added
5993	4016	3840	300000.00	added
5994	332	6068	250000.00	cancelled
5996	141	3840	300000.00	cancelled
5997	281	3840	300000.00	added
5998	281	3840	300000.00	cancelled
5999	92	3840	300000.00	added
6000	1342	6068	250000.00	added
6001	1740	3840	300000.00	added
6003	1343	3840	300000.00	added
6004	3615	3840	300000.00	cancelled
6005	170	3840	300000.00	added
6006	1343	3840	300000.00	added
6007	1342	3840	300000.00	cancelled
6008	3615	6068	250000.00	added
6009	3615	3840	300000.00	added
6010	3615	3840	300000.00	added
6011	3615	3840	300000.00	cancelled
6012	3615	6068	250000.00	cancelled
6013	3615	3840	300000.00	added
6014	3615	3840	300000.00	added
6015	3615	6068	250000.00	added
6016	3615	6068	250000.00	cancelled
6017	3615	6068	250000.00	cancelled
6018	3615	3840	300000.00	cancelled
